,URL,Division,Location,School,Logo,Conference,Nickname,Colors
125,https://www.ncaa.com/schools/cal-lutheran,Division III,"Thousand Oaks, CA",California Lutheran University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-lutheran.svg,Southern California Intercollegiate Athletic Conf.,Kingsmen,Violet & Gold
126,https://www.ncaa.com/schools/cal-poly,Division I,"San Luis Obispo, CA",Cal Poly,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-poly.svg,Big West,Mustangs,"Forest Green, Copper, Vegas Gold"
127,https://www.ncaa.com/schools/cal-poly-pomona,Division II,"Pomona, CA",Cal Poly-Pomona,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-poly-pomona.svg,California Collegiate Athletic Association,Broncos,Green & Gold
128,https://www.ncaa.com/schools/cal-st-dom-hills,Division II,"Carson, CA",Cal State-Dominguez Hills,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-dom-hills.svg,California Collegiate Athletic Association,Toros,Cardinal & Gold
129,https://www.ncaa.com/schools/cal-st-east-bay,Division II,"Hayward, CA",Cal State-East Bay,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-east-bay.svg,California Collegiate Athletic Association,Pioneers,Red & Black
130,https://www.ncaa.com/schools/cal-st-fullerton,Division I,"Fullerton, CA",Cal State-Fullerton,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-fullerton.svg,Big West,Titans,"Navy, Orange & White"
131,https://www.ncaa.com/schools/cal-st-la,Division II,"Los Angeles, CA",Cal State-Los Angeles,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-la.svg,California Collegiate Athletic Association,Golden Eagles,Black & Gold
132,https://www.ncaa.com/schools/cal-st-monterey-bay,Division II,"Seaside, CA",Cal State-Monterey Bay,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-monterey-bay.svg,California Collegiate Athletic Association,Otters,Blue (PMS 540) & Gold (PMS 871)
133,https://www.ncaa.com/schools/cal-st-northridge,Division I,"Northridge, CA",Cal State-Northridge,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-northridge.svg,Big West,Matadors,"Red, White & Black"
134,https://www.ncaa.com/schools/cal-st-san-bdino,Division II,"San Bernardino, CA",Cal State-San Bernardino,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-san-bdino.svg,California Collegiate Athletic Association,Coyotes,Blue & Black
135,https://www.ncaa.com/schools/cal-st-san-marcos,Division II,"San Marcos, CA",Cal State-San Marcos,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-san-marcos.svg,California Collegiate Athletic Association,Cougars,"Medium Blue, Light Blue and White"
136,https://www.ncaa.com/schools/cal-st-stanislaus,Division II,"Turlock, CA",Cal State-Stanislaus,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cal-st-stanislaus.svg,California Collegiate Athletic Association,Warriors,Red & Gold
137,https://www.ncaa.com/schools/caldwell,Division II,"Caldwell, NJ",Caldwell University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/caldwell.svg,Central Atlantic Collegiate,Cougars,Scarlet & Gold
138,https://www.ncaa.com/schools/california,Division I,"Berkeley, CA",University of California,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/california.svg,Pac-12,Golden Bears,Blue & Gold
139,https://www.ncaa.com/schools/california-baptist,Division I,"Riverside, CA",California Baptist University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/california-baptist.svg,Western Athletic,Lancers,Blue & Gold
140,https://www.ncaa.com/schools/california-pa,Division II,"California, PA",California University of Pennsylvania,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/california-pa.svg,Pennsylvania State Athletic,Vulcans,Red & Black
141,https://www.ncaa.com/schools/caltech,Division III,"Pasadena, CA",California Institute of Technology,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/caltech.svg,Southern California Intercollegiate Athletic Conf.,Beavers,Orange and White
142,https://www.ncaa.com/schools/calvin,Division III,"Grand Rapids, MI",Calvin College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/calvin.svg,Michigan Intercol. Ath. Assn.,Knights,Maroon & Gold
143,https://www.ncaa.com/schools/cameron,Division II,"Lawton, OK",Cameron University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cameron.svg,Lone Star,Aggies,Black & Gold
144,https://www.ncaa.com/schools/campbell,Division I,"Buies Creek, NC",Campbell University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/campbell.svg,Big South,Fighting Camels,Orange & Black
145,https://www.ncaa.com/schools/canisius,Division I,"Buffalo, NY",Canisius College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/canisius.svg,Metro Atlantic Athletic,Golden Griffins,Blue & Gold
146,https://www.ncaa.com/schools/capital,Division III,"Columbus, OH",Capital University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/capital.svg,Ohio Athletic,Comets,Purple & White
147,https://www.ncaa.com/schools/carleton,Division III,"Northfield, MN",Carleton College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/carleton.svg,Minnesota Intercollegiate Athletic,Knights,Maize & Blue
148,https://www.ncaa.com/schools/carnegie-mellon,Division III,"Pittsburgh, PA",Carnegie Mellon University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/carnegie-mellon.svg,University Athletic Association,Tartans,"Cardinal, White & Grey"
149,https://www.ncaa.com/schools/carroll-wi,Division III,"Waukesha, WI",Carroll University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/carroll-wi.svg,College  of Illinois &amp; Wisconsin,Pioneers,Orange & White
150,https://www.ncaa.com/schools/carson-newman,Division II,"Jefferson City, TN",Carson-Newman College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/carson-newman.svg,South Atlantic,Eagles,Orange & Blue
151,https://www.ncaa.com/schools/carthage,Division III,"Kenosha, WI",Carthage College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/carthage.svg,College  of Illinois &amp; Wisconsin,Firebirds,"Red, White & Black"
152,https://www.ncaa.com/schools/case,Division III,"Cleveland, OH",Case Western Reserve University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/case.svg,University Athletic Association,Spartans,"Blue, Gray & White"
153,https://www.ncaa.com/schools/castleton,Division III,"Castleton, VT",Castleton University ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/castleton.svg,Little East,Spartans,Green & White
154,https://www.ncaa.com/schools/catawba,Division II,"Salisbury, NC",Catawba College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/catawba.svg,South Atlantic,Catawba Indians,Blue & White
155,https://www.ncaa.com/schools/catholic,Division III,"Washington, DC",Catholic University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/catholic.svg,Landmark,Cardinals,Cardinal Red & Black
156,https://www.ncaa.com/schools/cazenovia,Division III,"Cazenovia, NY",Cazenovia College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cazenovia.svg,North Atlantic,Wildcats,Navy Blue & Gold
157,https://www.ncaa.com/schools/ccny,Division III,"New York, NY",City College of New York,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ccny.svg,City University of New York Athletic,Beavers,Lavender & Black
158,https://www.ncaa.com/schools/cedar-crest,Division III,"Allentown, PA",Cedar Crest College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cedar-crest.svg,,,Black and Yellow
159,https://www.ncaa.com/schools/cedarville,Division II,"Cedarville, OH",Cedarville University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cedarville.svg,Great Midwest Athletic,Yellow Jackets,Blue & Yellow
160,https://www.ncaa.com/schools/centenary-la,Division III,"Shreveport, LA",Centenary College of Louisiana,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/centenary-la.svg,Southern Collegiate Athletic,Gents,Maroon & White
161,https://www.ncaa.com/schools/centenary-nj,Division III,"Hackettstown, NJ",Centenary University (N.J.),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/centenary-nj.svg,Atlantic East,Cyclones,Navy & White
162,https://www.ncaa.com/schools/central-ark,Division I,"Conway, AR",University of Central Arkansas,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-ark.svg,ASUN,Bears,Purple & Gray
163,https://www.ncaa.com/schools/central-conn-st,Division I,"New Britain, CT",Central Connecticut State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-conn-st.svg,Northeast,Blue Devils,Blue & White
164,https://www.ncaa.com/schools/central-ia,Division III,"Pella, IA",Central College (Iowa),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-ia.svg,American Rivers,Dutch,Red & White
165,https://www.ncaa.com/schools/central-mich,Division I,"Mount Pleasant, MI",Central Michigan University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-mich.svg,Mid-American,Chippewas,Maroon & Gold
166,https://www.ncaa.com/schools/central-mo,Division II,"Warrensburg, MO",University of Central Missouri,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-mo.svg,Mid-America Intercollegiate Athletics Association,Mules,Red & Black
167,https://www.ncaa.com/schools/central-okla,Division II,"Edmond, OK",University of Central Oklahoma,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-okla.svg,Mid-America Intercollegiate Athletics Association,Bronchos,Bronze & Blue
168,https://www.ncaa.com/schools/central-st-oh,Division II,"Wilberforce, OH",Central State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-st-oh.svg,Southern Intercol. Ath. Conf.,Marauders,Maroon & Gold
169,https://www.ncaa.com/schools/central-wash,Division II,"Ellensburg, WA",Central Washington University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/central-wash.svg,Great Northwest Athletic,Wildcats,Crimson & Black
170,https://www.ncaa.com/schools/centre,Division III,"Danville, KY",Centre College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/centre.svg,Southern Athletic Association,Colonels,Gold & White
171,https://www.ncaa.com/schools/chadron-st,Division II,"Chadron, NE",Chadron State College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chadron-st.svg,Rocky Mountain Athletic,Eagles,Cardinal & White
172,https://www.ncaa.com/schools/chaminade,Division II,"Honolulu, HI",Chaminade University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chaminade.svg,NON-NCAA ORG,Silverswords,Royal Blue & White
173,https://www.ncaa.com/schools/chapman,Division III,"Orange, CA",Chapman University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chapman.svg,Southern California Intercollegiate Athletic Conf.,Panthers,Cardinal & Gray
174,https://www.ncaa.com/schools/charleston-so,Division I,"Charleston, SC",Charleston Southern University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/charleston-so.svg,Big South,Buccaneers,Blue & Gold
175,https://www.ncaa.com/schools/charleston-wv,Division II,"Charleston, WV",University of Charleston,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/charleston-wv.svg,Mountain East,Golden Eagles,Maroon & Gold
176,https://www.ncaa.com/schools/charlotte,Division I,"Charlotte, NC",UNC Charlotte,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/charlotte.svg,USA,49ers,Green & White
177,https://www.ncaa.com/schools/chatham,Division III,"Pittsburgh, PA",Chatham University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chatham.svg,Presidents' Athletic,Cougars,Purple & Grey
178,https://www.ncaa.com/schools/chattanooga,Division I,"Chattanooga, TN",University of Tennessee at Chattanooga,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chattanooga.svg,Southern,Mocs,Navy Blue & Old Gold
179,https://www.ncaa.com/schools/chestnut-hill,Division II,"Philadelphia, PA",Chestnut Hill College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chestnut-hill.svg,Central Atlantic Collegiate,Griffins,"Scarlet, Gold, and White"
180,https://www.ncaa.com/schools/cheyney,"Cheyney, PA",,Cheyney University of Pennsylvania,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cheyney.svg,Pennsylvania State Athletic,Wolves,Blue & White
181,https://www.ncaa.com/schools/chicago,Division III,"Chicago, IL",University of Chicago,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chicago.svg,Midwest,Maroons,Maroon & White
182,https://www.ncaa.com/schools/chicago-st,Division I,"Chicago, IL",Chicago State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chicago-st.svg,Western Athletic,Cougars,Green & White
183,https://www.ncaa.com/schools/chico-st,Division II,"Chico, CA","California State University, Chico",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chico-st.svg,California Collegiate Athletic Association,Wildcats,Cardinal & White
184,https://www.ncaa.com/schools/chowan,Division II,"Murfreesboro, NC",Chowan University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chowan.svg,Carolinas,Hawks,Blue & White
185,https://www.ncaa.com/schools/chris-newport,Division III,"Newport News, VA",Christopher Newport University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/chris-newport.svg,Coast-To-Coast Athletic,Captains,Blue & Silver
186,https://www.ncaa.com/schools/christian-bros,Division II,"Memphis, TN",Christian Brothers University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/christian-bros.svg,Gulf South,Buccaneers,Red & Gray
187,https://www.ncaa.com/schools/cincinnati,Division I,"Cincinnati, OH",University of Cincinnati,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cincinnati.svg,American Athletic,Bearcats,Red & Black
188,https://www.ncaa.com/schools/citadel,Division I,"Charleston, SC",The Citadel,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/citadel.svg,Southern,Bulldogs,Citadel Blue & White
189,https://www.ncaa.com/schools/city-tech,"Brooklyn, NY",,NYC College of Technology,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/city-tech.svg,,Yellow Jackets,Royal Blue & Gold
190,https://www.ncaa.com/schools/claflin,Division II,"Orangeburg, SC",Claflin University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/claflin.svg,Peach Belt,Panthers,Orange & Maroon
191,https://www.ncaa.com/schools/claremont-m-s,Division III,"Claremont, CA",Claremont-Mudd-Scripps Colleges,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/claremont-m-s.svg,Southern California Intercollegiate Athletic Conf.,Stags,Cardinal & Gold
192,https://www.ncaa.com/schools/clarion,Division II,"Clarion, PA",Clarion University of Pennsylvania,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clarion.svg,Pennsylvania State Athletic,Golden Eagles,Blue & Gold
193,https://www.ncaa.com/schools/clark-atlanta,Division II,"Atlanta, GA",Clark Atlanta University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clark-atlanta.svg,Southern Intercol. Ath. Conf.,Panthers,"Red, Black & Grey"
194,https://www.ncaa.com/schools/clark-ma,Division III,"Worcester, MA",Clark University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clark-ma.svg,New England Women's and Men's Athletic,Cougars,Scarlet & White
195,https://www.ncaa.com/schools/clarke,"Dubuque, IA",,Clarke University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clarke.svg,,Crusaders,Navy & Gold
196,https://www.ncaa.com/schools/clarkson,Division III,"Potsdam, NY",Clarkson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clarkson.svg,Liberty League,Golden Knights,Green & Gold
197,https://www.ncaa.com/schools/clayton-st,Division II,"Morrow, GA",Clayton State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clayton-st.svg,Peach Belt,Lakers,Blue & Orange
198,https://www.ncaa.com/schools/clemson,Division I,"Clemson, SC",Clemson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/clemson.svg,Atlantic Coast,Tigers,Tiger Orange & Regalia
199,https://www.ncaa.com/schools/cleveland-st,Division I,"Cleveland, OH",Cleveland State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/cleveland-st.svg,Horizon League,Vikings,Forest Green & White
200,https://www.ncaa.com/schools/coast-guard,Division III,"New London, CT",U.S. Coast Guard Academy,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/coast-guard.svg,New England Women's and Men's Athletic,Bears,Blue & Orange
